id,priority,reported,completed,status,source,parent,depends,superseded_by,summary,attempt_count,description_path,created_at,updated_at
1046-1019-god-object-4-claude-md-max-allowed-ratch,medium,2026-04-19,,done,decomposed,1019-1007-god-object-4-claude-md-max-allowed,none,,God Object 4ファイル行数測定 → CLAUDE.md Max Allowed ratchet down → 原子的1コミット,0,scripts/pipeline/descriptions/1046-1019-god-object-4-claude-md-max-allowed-ratch.md,2026-04-19T08:13:08+09:00,2026-04-19T08:13:07+09:00
1047-1020-subtask,medium,2026-04-19,,done,decomposed,1020-1013-subtask,none,,subtask,0,scripts/pipeline/descriptions/1047-1020-subtask.md,2026-04-19T09:12:22+09:00,2026-04-19T09:12:15+09:00
1048-1020-1014-993-subtask-issue-done,medium,2026-04-19,,done,decomposed,1020-1013-subtask,none,,1014-993-subtask issue のステータスを done に遷移,0,scripts/pipeline/descriptions/1048-1020-1014-993-subtask-issue-done.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1049-1032-752-712-639-626-subtask-issue-pending-do,medium,2026-04-19,,done,decomposed,1032-1012-752-712-639-626-subtask-issue-pending-do,none,,752-712-639-626-subtask issue を pending→done に git mv + status:done 化 + 1コミット,0,scripts/pipeline/descriptions/1049-1032-752-712-639-626-subtask-issue-pending-do.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1050-1018-subtask,medium,2026-04-19,,done,decomposed,1018-995-639-626-subtask-1-pending-done-git-mv-st,none,,subtask,0,scripts/pipeline/descriptions/1050-1018-subtask.md,2026-04-19T08:17:53+09:00,2026-04-19T08:17:53+09:00
1051-1018-639-626-subtask-1-pending-done-git-mv-st,medium,2026-04-19,,done,decomposed,1018-995-639-626-subtask-1-pending-done-git-mv-st,none,,639-626 subtask 1件を pending→done へ git mv + status書換 + 単一コミット,0,scripts/pipeline/descriptions/1051-1018-639-626-subtask-1-pending-done-git-mv-st.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1052-1029-subtask,medium,2026-04-19,,done,decomposed,1029-1002-subtask,none,,subtask,0,scripts/pipeline/descriptions/1052-1029-subtask.md,2026-04-19T08:22:28+09:00,2026-04-19T08:22:28+09:00
1053-1029-exportorchestrator-ts-4,high,2026-04-19,,done,decomposed,1029-1002-subtask,none,,ExportOrchestrator.ts 新規作成 + 単体テスト4件以上,0,scripts/pipeline/descriptions/1053-1029-exportorchestrator-ts-4.md,2026-04-19T08:05:17+09:00,2026-04-19T08:05:17+09:00
1054-1029-graphviewcontainer-export-claude-md-ratc,high,2026-04-19,,done,decomposed,1029-1002-subtask,subtask-1,,GraphViewContainer の export 呼び出しを置換 + CLAUDE.md ratchet,0,scripts/pipeline/descriptions/1054-1029-graphviewcontainer-export-claude-md-ratc.md,2026-04-19T08:10:01+09:00,2026-04-19T08:10:01+09:00
1055-1037-subtask,medium,2026-04-19,,done,decomposed,1037-1014-639-626-subtask-1-frontmatter-status-don,none,,subtask,0,scripts/pipeline/descriptions/1055-1037-subtask.md,2026-04-19T08:23:12+09:00,2026-04-19T08:23:12+09:00
1056-1037-639-626-subtask-active-1-status-done,medium,2026-04-19,,done,decomposed,1037-1014-639-626-subtask-1-frontmatter-status-don,none,,639-626 subtask active 候補から1ファイルのみ status: done に置換,0,scripts/pipeline/descriptions/1056-1037-639-626-subtask-active-1-status-done.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1057-1031-subtask,medium,2026-04-19,,done,decomposed,1031-1011-git-mv-frontmatter-status-1,none,,subtask,0,scripts/pipeline/descriptions/1057-1031-subtask.md,2026-04-19T08:33:28+09:00,2026-04-19T08:33:28+09:00
1057-1037-issues-992-971-subtask-md-status-done,medium,2026-04-19,,done,decomposed,1037-1021-issues-992-971-subtask-md-status-done,none,,issues/992-971-subtask.md の status を done に更新してコミット,0,scripts/pipeline/descriptions/1057-1037-issues-992-971-subtask-md-status-done.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1058-1031-git-mv-frontmatter-status-1,medium,2026-04-19,,done,decomposed,1031-1011-git-mv-frontmatter-status-1,none,,対象ファイルを git mv + frontmatter status 更新 + 1コミット,0,scripts/pipeline/descriptions/1058-1031-git-mv-frontmatter-status-1.md,2026-04-19T08:41:40+09:00,2026-04-19T08:41:39+09:00
1058-1044-subtask,medium,2026-04-19,,done,decomposed,1044-1018-639-626-subtask-1-pending-done-git-mv-st,none,,subtask,0,scripts/pipeline/descriptions/1058-1044-subtask.md,2026-04-19T08:41:51+09:00,2026-04-19T08:41:51+09:00
1059-1044-639-626-subtask-1-pending-done-git-mv-st,medium,2026-04-19,,done,decomposed,1044-1018-639-626-subtask-1-pending-done-git-mv-st,none,,639-626 subtask 1件を pending→done へ git mv + status 書換 + 単一コミット,0,scripts/pipeline/descriptions/1059-1044-639-626-subtask-1-pending-done-git-mv-st.md,2026-04-19T08:40:45+09:00,2026-04-19T08:40:45+09:00
1059-1044-subtask,medium,2026-04-19,,done,decomposed,1044-1018-639-626-subtask-1-pending-done-git-mv-st,none,,subtask,0,scripts/pipeline/descriptions/1059-1044-subtask.md,2026-04-19T08:50:11+09:00,2026-04-19T08:50:11+09:00
1060-1044-639-626-subtask-1-pending-done-git-mv-st,medium,2026-04-19,,done,decomposed,1044-1018-639-626-subtask-1-pending-done-git-mv-st,none,,639-626 subtask 1件を pending→done へ git mv + status:done 書換 + 単一コミット,0,scripts/pipeline/descriptions/1060-1044-639-626-subtask-1-pending-done-git-mv-st.md,2026-04-19T08:48:24+09:00,2026-04-19T08:48:24+09:00
1060-1047-subtask,medium,2026-04-19,,done,decomposed,1047-1020-subtask,none,,subtask,0,scripts/pipeline/descriptions/1060-1047-subtask.md,2026-04-19T08:48:58+09:00,2026-04-19T08:48:58+09:00
1061-1047-issue-1020-1013-subtask-status-done,medium,2026-04-19,,done,decomposed,1047-1020-subtask,none,,親issue 1020-1013-subtask のフロントマター status を done へ遷移,0,scripts/pipeline/descriptions/1061-1047-issue-1020-1013-subtask-status-done.md,2026-04-19T08:55:26+09:00,2026-04-19T08:55:26+09:00
1061-1047-subtask,medium,2026-04-19,,done,decomposed,1047-1020-subtask,none,,subtask,0,scripts/pipeline/descriptions/1061-1047-subtask.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1062-1047-issue-1020-1013-subtask-status-done,medium,2026-04-19,,done,decomposed,1047-1020-subtask,none,,親 issue 1020-1013-subtask のフロントマター status を done に更新,0,scripts/pipeline/descriptions/1062-1047-issue-1020-1013-subtask-status-done.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1062-1048-subtask,medium,2026-04-19,,done,decomposed,1048-1020-1014-993-subtask-issue-done,none,,subtask,0,scripts/pipeline/descriptions/1062-1048-subtask.md,2026-04-19T08:55:00+09:00,2026-04-19T08:55:00+09:00
1063-1026-subtask,medium,2026-04-19,,done,decomposed,1026-1014-639-626-subtask-status-done,none,,subtask,0,scripts/pipeline/descriptions/1063-1026-subtask.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1063-1048-issues-1014-993-subtask-md-status-done,medium,2026-04-19,,done,decomposed,1048-1020-1014-993-subtask-issue-done,none,,issues/1014-993-subtask.md の status を done に遷移,0,scripts/pipeline/descriptions/1063-1048-issues-1014-993-subtask-md-status-done.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1063-1048-subtask,medium,2026-04-19,,done,decomposed,1048-1020-1014-993-subtask-issue-done,none,,subtask,0,scripts/pipeline/descriptions/1063-1048-subtask.md,2026-04-19T08:54:08+09:00,2026-04-19T08:54:08+09:00
1064-1026-639-626-subtask-status-in-progress-done,medium,2026-04-19,,done,decomposed,1026-1014-639-626-subtask-status-done,none,,639-626 subtask ファイルの status を in-progress → done に置換,0,scripts/pipeline/descriptions/1064-1026-639-626-subtask-status-in-progress-done.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1064-1048-issues-1014-993-subtask-md-done,medium,2026-04-19,,done,decomposed,1048-1020-1014-993-subtask-issue-done,none,,issues/1014-993-subtask.md を done に遷移しコミット,0,scripts/pipeline/descriptions/1064-1048-issues-1014-993-subtask-md-done.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1065-1034-subtask,medium,2026-04-19,,done,decomposed,1034-1017-subtask,none,,subtask,0,scripts/pipeline/descriptions/1065-1034-subtask.md,2026-04-19T08:55:03+09:00,2026-04-19T08:55:03+09:00
1065-1049-subtask,medium,2026-04-19,,done,decomposed,1049-1032-752-712-639-626-subtask-issue-pending-do,none,,subtask,0,scripts/pipeline/descriptions/1065-1049-subtask.md,2026-04-19T09:02:00+09:00,2026-04-19T09:02:00+09:00
1066-1034-1017-995-subtask-git-mv-frontmatter-comm,medium,2026-04-19,,done,decomposed,1034-1017-subtask,none,,1017-995-subtaskの原子操作（git mv + frontmatter更新 + commit）を実行,0,scripts/pipeline/descriptions/1066-1034-1017-995-subtask-git-mv-frontmatter-comm.md,2026-04-19T09:06:54+09:00,2026-04-19T09:06:54+09:00
1066-1049-752-712-639-626-subtask-issue-pending-do,medium,2026-04-19,,done,decomposed,1049-1032-752-712-639-626-subtask-issue-pending-do,none,,752-712-639-626-subtask issue を pending→done に git mv + status:done 化 + 1コミット,0,scripts/pipeline/descriptions/1066-1049-752-712-639-626-subtask-issue-pending-do.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1067-1042-subtask,medium,2026-04-19,,cancelled,decomposed,1042-1026-639-626-subtask-status-in-progress-done,none,,subtask,0,scripts/pipeline/descriptions/1067-1042-subtask.md,2026-04-19T09:12:22+09:00,2026-04-19T09:12:16+09:00
1068-1042-639-626-subtask-status-in-progress-done,medium,2026-04-19,,done,decomposed,1042-1026-639-626-subtask-status-in-progress-done,none,,639-626 subtask ファイルの status を in-progress → done に置換してコミット,0,scripts/pipeline/descriptions/1068-1042-639-626-subtask-status-in-progress-done.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1069-1051-subtask,medium,2026-04-19,,cancelled,decomposed,1051-1018-639-626-subtask-1-pending-done-git-mv-st,none,,subtask,0,scripts/pipeline/descriptions/1069-1051-subtask.md,2026-04-19T09:12:22+09:00,2026-04-19T09:12:16+09:00
1070-1051-639-626-subtask-1-pending-done-git-mv-st,medium,2026-04-19,,cancelled,decomposed,1051-1018-639-626-subtask-1-pending-done-git-mv-st,none,,639-626 subtask 1件を pending→done へ git mv + status書換 + 単一コミット,0,scripts/pipeline/descriptions/1070-1051-639-626-subtask-1-pending-done-git-mv-st.md,2026-04-19T09:12:22+09:00,2026-04-19T09:12:16+09:00
1071-1056-subtask,medium,2026-04-19,,cancelled,decomposed,1056-1037-639-626-subtask-active-1-status-done,none,,subtask,0,scripts/pipeline/descriptions/1071-1056-subtask.md,2026-04-19T09:12:22+09:00,2026-04-19T09:12:16+09:00
1072-1056-639-626-subtask-active-1-status-done,medium,2026-04-19,,done,decomposed,1056-1037-639-626-subtask-active-1-status-done,none,,639-626-subtask の active 候補から1件のみ status:done に置換,0,scripts/pipeline/descriptions/1072-1056-639-626-subtask-active-1-status-done.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1073-1038-subtask,medium,2026-04-19,,cancelled,decomposed,1038-1023-issue-1015-994-subtask-pending,none,,subtask,0,scripts/pipeline/descriptions/1073-1038-subtask.md,2026-04-19T09:12:22+09:00,2026-04-19T09:12:16+09:00
1074-1038-1015-994-subtask-md-pending-status,medium,2026-04-19,,cancelled,decomposed,1038-1023-issue-1015-994-subtask-pending,none,,1015-994-subtask.md を読み対象pendingファイルを特定し存在とstatusを記録,0,scripts/pipeline/descriptions/1074-1038-1015-994-subtask-md-pending-status.md,2026-04-19T09:12:22+09:00,2026-04-19T09:12:16+09:00
1075-1057-issues-992-971-subtask-md-status-done,medium,2026-04-19,,done,decomposed,1057-1037-issues-992-971-subtask-md-status-done,none,,issues/992-971-subtask.md の status を done に更新してコミット,0,scripts/pipeline/descriptions/1075-1057-issues-992-971-subtask-md-status-done.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1076-1061-issue-status-done,medium,2026-04-19,,cancelled,decomposed,1061-1047-subtask,none,,issueのstatusをdoneに更新,0,scripts/pipeline/descriptions/1076-1061-issue-status-done.md,2026-04-19T09:12:22+09:00,2026-04-19T09:12:16+09:00
1077-1062-subtask,medium,2026-04-19,,cancelled,decomposed,1062-1047-issue-1020-1013-subtask-status-done,none,,subtask,0,scripts/pipeline/descriptions/1077-1062-subtask.md,2026-04-19T09:12:22+09:00,2026-04-19T09:12:16+09:00
1078-1062-1020-1013-subtask-frontmatter-status-don,medium,2026-04-19,,done,decomposed,1062-1047-issue-1020-1013-subtask-status-done,none,,1020-1013-subtask の frontmatter status を done に更新,0,scripts/pipeline/descriptions/1078-1062-1020-1013-subtask-frontmatter-status-don.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1079-1063-subtask,medium,2026-04-19,,done,decomposed,1063-1026-subtask,none,,subtask,0,scripts/pipeline/descriptions/1079-1063-subtask.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1080-1063-issue-status-done,medium,2026-04-19,,done,decomposed,1063-1026-subtask,none,,親issueファイルのstatusをdoneに更新,0,scripts/pipeline/descriptions/1080-1063-issue-status-done.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1081-1063-issues-1014-993-subtask-md-status-done,medium,2026-04-19,,done,decomposed,1063-1048-issues-1014-993-subtask-md-status-done,none,,issues/1014-993-subtask.md の status を done に遷移,0,scripts/pipeline/descriptions/1081-1063-issues-1014-993-subtask-md-status-done.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1081-1063-subtask,medium,2026-04-19,,cancelled,decomposed,1063-1048-issues-1014-993-subtask-md-status-done,none,,subtask,0,scripts/pipeline/descriptions/1081-1063-subtask.md,2026-04-19T09:12:22+09:00,2026-04-19T09:12:16+09:00
1082-1063-issues-1014-993-subtask-md-status-done-a,medium,2026-04-19,,done,decomposed,1063-1048-issues-1014-993-subtask-md-status-done,none,,issues/1014-993-subtask.md の status を done に遷移 + acceptance criteria チェック,0,scripts/pipeline/descriptions/1082-1063-issues-1014-993-subtask-md-status-done-a.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1083-1064-639-626-subtask-status-in-progress-done,medium,2026-04-19,,done,decomposed,1064-1026-639-626-subtask-status-in-progress-done,none,,639-626 subtask ファイルの status を in-progress → done に置換,0,scripts/pipeline/descriptions/1083-1064-639-626-subtask-status-in-progress-done.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1083-1064-subtask,medium,2026-04-19,,cancelled,decomposed,1064-1026-639-626-subtask-status-in-progress-done,none,,subtask,0,scripts/pipeline/descriptions/1083-1064-subtask.md,2026-04-19T09:12:22+09:00,2026-04-19T09:12:16+09:00
1084-1064-639-626-subtask-status-in-progress-done,medium,2026-04-19,,done,decomposed,1064-1026-639-626-subtask-status-in-progress-done,none,,639-626 subtask ファイルの status を in-progress → done に置換,0,scripts/pipeline/descriptions/1084-1064-639-626-subtask-status-in-progress-done.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1084-1064-issues-1014-993-subtask-md-status-done,medium,2026-04-19,,done,decomposed,1064-1048-issues-1014-993-subtask-md-done,none,,issues/1014-993-subtask.md のstatusとチェックボックスをdoneに更新しコミット,0,scripts/pipeline/descriptions/1084-1064-issues-1014-993-subtask-md-status-done.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1084-1064-subtask,medium,2026-04-19,,cancelled,decomposed,1064-1048-issues-1014-993-subtask-md-done,none,,subtask,0,scripts/pipeline/descriptions/1084-1064-subtask.md,2026-04-19T09:12:22+09:00,2026-04-19T09:12:16+09:00
1085-1064-issues-1014-993-subtask-md-done,medium,2026-04-19,,done,decomposed,1064-1048-issues-1014-993-subtask-md-done,none,,issues/1014-993-subtask.md を done 状態に遷移してコミット,0,scripts/pipeline/descriptions/1085-1064-issues-1014-993-subtask-md-done.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1085-1064-issues-1014-993-subtask-md-status-done,medium,2026-04-19,,done,decomposed,1064-1048-issues-1014-993-subtask-md-done,none,,issues/1014-993-subtask.md を status: done に遷移してコミット,0,scripts/pipeline/descriptions/1085-1064-issues-1014-993-subtask-md-status-done.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1086-1066-subtask,medium,2026-04-19,,cancelled,decomposed,1066-1049-752-712-639-626-subtask-issue-pending-do,none,,subtask,0,scripts/pipeline/descriptions/1086-1066-subtask.md,2026-04-19T09:12:22+09:00,2026-04-19T09:12:16+09:00
1087-1066-752-712-639-626-subtask-issue-pending-do,medium,2026-04-19,,done,decomposed,1066-1049-752-712-639-626-subtask-issue-pending-do,none,,752-712-639-626-subtask issue を pending→done に git mv + status:done 化 + 1コミット,0,scripts/pipeline/descriptions/1087-1066-752-712-639-626-subtask-issue-pending-do.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1088-1068-639-626-subtask-status-in-progress-done,medium,2026-04-19,,done,decomposed,1068-1042-639-626-subtask-status-in-progress-done,none,,639-626 subtask ファイルの status を in-progress → done に置換してコミット,0,scripts/pipeline/descriptions/1088-1068-639-626-subtask-status-in-progress-done.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1088-1068-subtask,medium,2026-04-19,,cancelled,decomposed,1068-1042-639-626-subtask-status-in-progress-done,none,,subtask,0,scripts/pipeline/descriptions/1088-1068-subtask.md,2026-04-19T09:12:22+09:00,2026-04-19T09:12:16+09:00
1089-1068-639-626-subtask-status-in-progress-done,medium,2026-04-19,,done,decomposed,1068-1042-639-626-subtask-status-in-progress-done,none,,639-626 subtask ファイルの status を in-progress → done に置換してコミット,0,scripts/pipeline/descriptions/1089-1068-639-626-subtask-status-in-progress-done.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
1090-1072-subtask,medium,2026-04-19,,cancelled,decomposed,1072-1056-639-626-subtask-active-1-status-done,none,,subtask,0,scripts/pipeline/descriptions/1090-1072-subtask.md,2026-04-19T09:12:22+09:00,2026-04-19T09:12:16+09:00
1091-1072-639-626-subtask-active-id-1,medium,2026-04-19,,cancelled,decomposed,1072-1056-639-626-subtask-active-1-status-done,none,,639-626-subtask active 候補を列挙し最小 ID の1件を選定,0,scripts/pipeline/descriptions/1091-1072-639-626-subtask-active-id-1.md,2026-04-19T09:12:22+09:00,2026-04-19T09:12:16+09:00
